4cd2c336a6246cac16c11551d71ec8c34b8bbccf;4cd2c336a6246cac16c11551d71ec8c34b8bbccf;0.0
4cd2c336a6246cac16c11551d71ec8c34b8bbccf;939d79319d0d8842f040c49a2826f095e0e8f3a0;0.019238077977294196
71a2579640ff6730ec345d68c8413189539e47f1;71a2579640ff6730ec345d68c8413189539e47f1;0.0
89f52db785c49090277dbe870fff478502da4545;89f52db785c49090277dbe870fff478502da4545;0.0
89f52db785c49090277dbe870fff478502da4545;d87e6445196b4956deb5365e867d4ec7bbd0ed83;4.653648415504493
89f52db785c49090277dbe870fff478502da4545;24698bcf4f1f40436b4eb9a78066164d630f8a68;5.210037135808257
89f52db785c49090277dbe870fff478502da4545;ccc4a9437412642dd47b2905f9ed9e8ad801d87c;2.730355223300716
89f52db785c49090277dbe870fff478502da4545;0781d7973e37e912b08b0b105b491cc39b32fe7f;0.49933164136966757
89f52db785c49090277dbe870fff478502da4545;7f44ff1adbb31792151302eb89df768c9a804c90;7.081076581991713
89f52db785c49090277dbe870fff478502da4545;d1393ff85d3aa08a2055edfc23b4e7ca462498c5;6.201362066565362
89f52db785c49090277dbe870fff478502da4545;4155a4563548c03b88399fef74093c20aeea3f13;7.094544199149879
3824572032819f21582df65f1004e00f92ac0286;3824572032819f21582df65f1004e00f92ac0286;0.0
3824572032819f21582df65f1004e00f92ac0286;0a16b49f931f43c6a273155c08408979b22de5c9;2.0593577874842794
3824572032819f21582df65f1004e00f92ac0286;fbee12fe8f8201c1eae8ee767e1fe2b6ef8faa61;2.137932724012429
3824572032819f21582df65f1004e00f92ac0286;8304dd4eea10650905d665620474b7e4705a6008;1.245976842456065
3824572032819f21582df65f1004e00f92ac0286;908cf501b1942e0250acbea5129cc122464345ad;0.850566928617194
3824572032819f21582df65f1004e00f92ac0286;b95803226523008b330105cd0e471ade055dacf9;0.850566928617194
3824572032819f21582df65f1004e00f92ac0286;d7c76725498eba137538ccd683ed5059f70eabee;0.42181603595641903
3824572032819f21582df65f1004e00f92ac0286;8dde9e2f18d2feb0d73551ec0139c4783829f107;0.42181603595641903
3824572032819f21582df65f1004e00f92ac0286;3cba1880af05b39c75139dd526572195cc0ea36d;0.542600597254174
3824572032819f21582df65f1004e00f92ac0286;62d25929626e1e8c7a267ef64a3d7b55099ba773;0.3725079604002695
3824572032819f21582df65f1004e00f92ac0286;511307a08797a8f9b3ca14ed9d55d35d6d643d52;0.2516981809117847
3824572032819f21582df65f1004e00f92ac0286;09db83ad9ae72495f4f2d9790b3a34e15e1f61cf;1.8561713857134998
3824572032819f21582df65f1004e00f92ac0286;4c5b8e9205e92b53f2d6bcb0a6e404e4af3390d1;0.4695457741835301
3824572032819f21582df65f1004e00f92ac0286;88446837ba77196b45bde6958c8c5a7afbacbb42;2.1086311203642705
70ac74cd4614d91b4c7f4aa2654d74da8505c8c2;70ac74cd4614d91b4c7f4aa2654d74da8505c8c2;0.0
c581be1223c6eeff862b5482dd4d4b6b33c5172e;c581be1223c6eeff862b5482dd4d4b6b33c5172e;0.0
c581be1223c6eeff862b5482dd4d4b6b33c5172e;5ab52f0d866ddff4b39f16ede93239e373e16cbf;0.36989425123415454
8ad2460d5412d8d36755ace23f84078e99806a24;8ad2460d5412d8d36755ace23f84078e99806a24;0.0
8ad2460d5412d8d36755ace23f84078e99806a24;be04d040c932ee3920a0a08d7a113e78209aa3aa;0.21032395045152896
8ad2460d5412d8d36755ace23f84078e99806a24;3462e054df813c335458ddc07e45d8032b329e3e;0.09596581957151036
8ad2460d5412d8d36755ace23f84078e99806a24;bdc10ece037e86563c545f2bd48cfb72629ad198;0.09596581957151036
8ad2460d5412d8d36755ace23f84078e99806a24;2f3056264742de9249f75114c86366c1eb15295d;0.4800646960414707
8ad2460d5412d8d36755ace23f84078e99806a24;44f0a32ec07b1be36ba2cf3b4a608d3597ac60b3;0.11532115982227079
8ad2460d5412d8d36755ace23f84078e99806a24;fe4ecc28c2560ba60677dcf9c3247bc140e8218d;0.11532115982227079
a07a2a008ee58088b8640307259a54cbf32ba76e;a07a2a008ee58088b8640307259a54cbf32ba76e;0.0
a07a2a008ee58088b8640307259a54cbf32ba76e;48eb6e7a3041c4b9b398166a5e517e98f65ae519;3.43965829626686
a07a2a008ee58088b8640307259a54cbf32ba76e;732c9153d888c852f4bf34ac190c53d796b3bf4f;0.7311886127317264
a07a2a008ee58088b8640307259a54cbf32ba76e;bc9745f9784f8815d339883a523f7b76ba74a4b1;0.0926585452216846
a07a2a008ee58088b8640307259a54cbf32ba76e;5a2768580087c18d72a608d234b350626c44aeea;1.577365397762426
a07a2a008ee58088b8640307259a54cbf32ba76e;5a9fd8f3ff8ace08f0be6eb57d4c180dd3dfd3c8;2.533731256242395
a07a2a008ee58088b8640307259a54cbf32ba76e;7e9b2906ce07ca03ebb3197e682233bc2d8f1d08;2.585357713954713
