recordid,latitude,longitude,state
a2298e4203a6e411f9cac0b63effdc84f1b6de04,-78.62730261,35.8903471,north carolina
f8a3c036b6ceb2fbe9f8b956fc9b55fcd9570e39,-82.45310372,35.32393684,north carolina
68fd978b44b15390a1604c7219a3d10509789d10,-83.14930392,35.14903678,north carolina
c71fa8f484279f6458c48688146ec40d332b0ecf,-80.46300319,36.34123713,north carolina
cd0bdc76df14291689cfde49518b172d98148a37,-78.10120244,35.73394709,north carolina
b45eb226ae89008415443f2f4f03e820c04fef4a,-80.79120322,35.18858688,north carolina
f3838edf488a48a4c979efb5960106bb21ee002d,-79.79380297,36.00912709,north carolina
0513295bd5911ed3f7b55865e10fd980c358a946,-78.94130264,34.58271681,north carolina
49ee42d0269d6ec4ebc1d87764f406560f09b9ac,-77.37220221,35.60094708,north carolina
29d66a2b9f1aaf43cf11c55fee95b72dd07bf14a,-77.90240231,34.16943675,north carolina
487c31b78da1e9fc9d8495d2d5cda9e9a6af31bc,-80.78090322,35.21556688,north carolina
d92a83f6fd493cfbed0ca2e6613647e764f13f0a,-78.62580261,35.96101712,north carolina
24ff49d736ba3c8ac4fef892311867e675fbd105,-82.10240364,35.73373694,north carolina
e48ff3019056f229e82f1cd536b0ff0fa14f12b0,-78.82790267,35.9273271,north carolina
2e3152cf0ce5ffcc2e5ff0346f95765a52b35bf5,-78.38880253,35.73152708,north carolina
68b411d57f314924a459b915ec65ca054ce516ad,-81.83680354,35.33392687,north carolina
b5752418ab543bce24f1285d5621540f4489d3f4,-77.79930228,34.20348676,north carolina
a10b6f63ba5fc4bbb0874c2b7fef8f69ff5c59b3,-78.08260237,34.30812678,north carolina
3338bda789f87b472f83bb28e1c1de198e61fe0f,-78.76180265,35.78561708,north carolina
6540d9126238c755d125a05f6edeef7aec042cb9,-78.39190244,33.9850567,north carolina
fcc7798eb3e5304cba421df2f2084ba6e6ddc37e,-80.2522031,35.81379703,north carolina
b0fdf941d8ed38f3a129858dbf923549c6491a03,-80.82810324,35.22467688,north carolina
178bad3870b3641f2e239f6c85543a85b0541ead,-82.55140377,35.57740689,north carolina
1c6fa7fa3ca6e7c4e022b28eda6889e714735203,-79.19330272,34.67950682,north carolina
dfec46acfc1c8abf7ac226a448bedb5cad443aad,-79.39380281,35.16917692,north carolina
218cec47a88b18de49a7716f0a72adf8b1221ca4,-79.50310289,36.11064712,north carolina
c29cd57a01eb4f808ce4c3ee9db4a0e3ac5939cd,-79.81140298,36.0673171,north carolina
37ce1d488e97ff6f17af8fab73427d7a3d18b173,-78.82970267,35.82034708,north carolina
6493c9c944ef80b215e30ccce41388206df4d587,-79.869703,36.05649709,north carolina
ef39dc5e83dbbf671a7dc448f3dd31d5e9f552e0,-79.96960302,35.90748706,north carolina
bb4237e8507d6568867469d458af9e9aa28abcc4,-82.46280373,35.32325684,north carolina
fa1f7f1525d52fe6b55b85141d7752f027c64dee,-77.8669023,34.21217676,north carolina
a31c57f4dca5cde8b7d9d9d4044099515f6c6d84,-80.48130316,35.66457699,north carolina
26cce4916b45234f3a3d504331be27e07b90efcc,-75.48490163,35.45327711,north carolina
8078dd87a259bdc1bfbda9569021806cdc91a611,-79.77310297,36.09033711,north carolina
71ffbee8e4399c9aa4f535208d3d0c0f81920573,-82.62180379,35.58351689,north carolina
b903d6b4f648a3b6a9de948292d6dec8eaddcd1c,-78.94920266,35.04369691,north carolina
a7c4b84ace38b811c8ef2134c0fb802f90bac20c,-81.25400338,35.46185692,north carolina
860b2f771800f4a01b26e44783a61cecdc399021,-80.7161032,35.19300688,north carolina
2f38882e0e33766d142a51f89c2b248db5910771,-78.63960261,35.78816708,north carolina
2dc293c48ce332db9feb675d6fcdfc3b660be172,-79.83040299,36.12076711,north carolina
54a67fbfd7b9d5e714c1d4943a9e7c9bd3a81d2d,-79.18220276,35.495857,north carolina
b4beabad3891f7e9a6b279021dc5db70158b3182,-82.69820381,35.50797687,north carolina
56348184d8f96c5a9f80ba44ca47e40ae4679308,-80.89310326,35.24528688,north carolina
9198e4998b115603f277e6c84925ba50aca0ab27,-81.29330341,35.78809698,north carolina
c780a05f9cd488e37fb8bce808d94b938001df07,-81.34240342,35.73562697,north carolina
480cec1d728a2b03d3926ccefff93343bd5b7d0b,-78.59524761,36.05802514,north carolina
79928331c732b0d488a1190d49705a7e1bf3e281,-80.82940324,35.24815689,north carolina
97d10e64b5ab83f1b98bfbd7bfb68e2a676520cf,-78.9151027,35.99437712,north carolina
255ebb1d9ac7488109fcf8592907885dee11eea4,-79.61840285,34.77908683,north carolina
70cce07b8a6719c9ca6de54ceeff2fbb8f107cd6,-77.04900207,34.66180689,north carolina
688dff8aacdcbe0a15d867711b2710f682f1efa0,-82.70640382,35.75231692,north carolina
6753b36bd4ecd29d57791f45eb502c3a6846b119,-80.90360329,35.772277,north carolina
b63abd7bbe7feae0f1765a8bdf608842aaf9f9d2,-78.92220271,36.00769712,north carolina
f727e3aa9fa3bdc0d97b742d28166af4447fc789,-79.98600302,35.92665706,north carolina
1b3a333fb51e3caaa59b10159f53b3fea93d437c,-77.57920226,35.242317,north carolina
6a85cef6a40689de26c58e59400a94b0fce5721a,-78.10100235,33.91220669,north carolina
17af70b6f9d6ebffe02e2a84c41dc00deddb037f,-80.23640311,36.11471709,north carolina
2a0cc9dbac93c85382b726a09356448228788b3f,-78.63260261,35.77401708,north carolina
05b589b8f8ebc4e126450b9e0d928c9d553ae97e,-77.8881023,34.20135676,north carolina
1b8e3ccf5a6ec6f048975ba74c436a71c2c51180,-80.22840311,36.10042709,north carolina
2a47357dbfe851d5533698e8ebc358d8c2854223,-77.89890231,34.24664677,north carolina
7681b056c9f0695e8547308c29ba6d354d6d0ff3,-77.87610241,36.43680725,north carolina
884d840259ef0f49243a050794faea2df8ce2698,-81.14780333,35.16480686,north carolina
52fd3751087f5fea595e5877d8034a697e652f40,-75.75220175,36.16132726,north carolina
ff76f14b66cf02d99be70bb04711d77aa7804daa,-77.40650218,34.7672969,north carolina
b91cddd86941a7447a52f1ea2a74250278a5efbf,-78.13500236,33.92094669,north carolina
843bb5ef0cf517086b32501b7f3a2a7f0267e228,-78.9137027,36.00099712,north carolina
2e7cf160022396c06c87f3b06329caa52009e819,-78.79960265,35.58911703,north carolina
376777d834788436e23ccef5e255217a687cfaec,-78.76050265,35.79606708,north carolina
fb32da25a4b6a3d61657b05d886134146a27d528,-78.69400263,35.77684708,north carolina
08773cc8b035749731603e0a9f0edc5646b008ee,-75.75270175,36.16430726,north carolina
380488007844e24af4cb11e5db3786dcfa9dd28d,-78.95970267,35.07519692,north carolina
10bd6b572006c819136eddbb4dad27ad091353f9,-80.60790316,35.06207686,north carolina
12b207d3a5ac5f81b3a1d5d7d4a51e449e420df6,-77.41620219,34.7792269,north carolina
0289b46e87914177972c540ec19d6225e90c678b,-79.95080302,35.96284707,north carolina
f1ade14911ae3c8dc4f7384036384cb846aea9ef,-80.73070321,35.20238688,north carolina
c9c233e0e866836835b59e55fb3039b9dc272dbf,-77.05240209,35.10851699,north carolina
e5f35de1760c962e6ce13a6aada75fb94b709498,-81.20600337,35.54790694,north carolina
99136a926101641f5db82d86a6f760bb8e97be72,-79.98970303,35.95268707,north carolina
2f239f807c058ab00f82155d834f069fbba2a48d,-79.89700301,36.0879271,north carolina
5712a3a804c541be71fbf697ee2e8261685690ec,-79.65648294,36.13680212,north carolina
148a15f60876a2f1661bddf49863052db9446657,-79.79869291,34.91305085,north carolina
5dca63d07faeed239f774b1568e19150d19984dd,-78.38084244,33.97648669,north carolina
79f2e56e2ccb97c9dfd852d533945948f6e3f13e,-77.04904207,34.66151689,north carolina
832a93694a80bf77661ea2d5d2ec6d16256180ab,-77.81042236,35.93308714,north carolina
096d7792f975c3afbe3c8a0ef6b82fab69f544f3,-81.68227755,36.21376406,north carolina
f8f36a77db64b4dc72c5c69454142179aee386a8,-78.91149271,36.04994913,north carolina
