recordid,latitude,longitude,state
32b80357b92e9ea81924b7a5bd4be30afb6e7c9e,-78.64060261,35.74250707,north carolina
7182b154315550192b35083ebe1932c115e84f72,-82.59370378,35.57821689,north carolina
0cd23a61d7370ae81737ec4dac57a393b3e47fea,-79.80450298,36.0635471,north carolina
5b0d7936c0fb6ee8c74e3c12f0c17bad2ab0b701,-78.64240261,35.83948709,north carolina
743a34c5ccbc66003caf5fc06148a72418a53cfd,-80.80950323,35.22506688,north carolina
3e94ec0eb079c7e45cb962cd4f058ad52447db92,-80.84130324,35.22229688,north carolina
5701a13b1c8ff05a3254ca55d6479be96ed51159,-79.84410299,36.05113709,north carolina
24fa1b4197a203e3934ff0519598264305fbd304,-81.20500335,35.26563688,north carolina
f1bc2715596f7ce231f3198c5b2b15e3db90394c,-77.94150232,34.24166677,north carolina
89e985ce3478ca014a89b0e1bed7efd8b301b241,-80.78980324,35.57315696,north carolina
e848c7ab943d7e610ce476052951aaaa5408886e,-80.54930314,34.98784684,north carolina
c9078c89adc113f9be8087799fd12c415ce3f937,-78.74090264,35.76846707,north carolina
0bb196367a5c39c2dd22d87a0a83d0c10bf7b410,-82.55550377,35.59406689,north carolina
ddbcf90ee92b824751f42b5233160a3667ca8992,-77.94650232,34.21644676,north carolina
37817795ed1f75e817d9672f1f34a477ea93bb12,-77.47880225,35.7045771,north carolina
2c83f24107c1f52f4f97038e1b32a45316e610dd,-79.99840303,35.95652707,north carolina
b3c5507a6e12892dbfee5f0553a5c01877a2a7d9,-79.17240278,36.00640711,north carolina
0c6cdd357c09f1cc5d170eca2706b3593e53cfb4,-79.14420271,34.81174685,north carolina
a79d4d138339a1c077bce9b2fd7bb4e5f0c01d5f,-82.61720379,35.58094689,north carolina
05b93911d37161365326051eff53852209b90a0a,-80.38170309,34.97891685,north carolina
c475fb69c1f3319cac83370db8cab46a6b8c2475,-77.0842021,35.12316699,north carolina
2e8bffe3543d580dc39d82310f3d4d3ede0c2ef3,-81.32540342,35.77856698,north carolina
f989f4e8107c49c73e77bd6f08043e82d338770a,-78.57870259,35.8498771,north carolina
eb4dc2920d06eee3f358dd32e396aec012012efc,-78.9011027,35.97126711,north carolina
70d19f84250091825876da4c1d631303a2f62bd9,-78.56840259,35.76804708,north carolina
721ee0b8911c0b22c998072e86c36e943a4f994e,-82.56010377,35.59340689,north carolina
2e80053e0ca81476edbf5957874b3dbd212bd358,-78.97350272,36.03313712,north carolina
5d6469996026c86c39bdef4c7ff44ff1fdb7eeff,-80.17420305,35.34385693,north carolina
3a935671a57fd08c36cbcf7139dbc178126a4fbe,-78.9150027,35.99688712,north carolina
98eff82cda55f40598298f2c4ee4980bcea0bcef,-77.14970212,35.08516698,north carolina
0215b7c39ef2ee7d3b90c8d0d3a4938f948dadf5,-77.91730239,35.73345709,north carolina
992d173451ced77ddf09d5599c8206fb2a974b6d,-80.49780316,35.66812699,north carolina
3bcfec302ab39b907c788af4776c3c760807567e,-77.8742023,34.23483677,north carolina
5658c95a06b54ba30308c8b8d91a73a4dac718b7,-80.85470325,35.27529689,north carolina
6617c7852b5c381d9704aa4f0bf7f8e4166b9857,-77.89330231,34.24211677,north carolina
68c7814b440bc3a4c666fb70fe40264e728833c2,-78.66240262,35.78623708,north carolina
bbcc0a11ae77d7e3785c58f44338d0d1c8df392b,-81.20700335,35.26070688,north carolina
10df064f043b66353cf8e3afb4e79c7cf4fd28eb,-77.8734023,34.23597677,north carolina
09e912514c66d07d9c74904db3527a7ff248394e,-79.04640274,35.90371709,north carolina
c851f09812d384bb3c40ad8788c0737ec1086047,-78.87750264,35.05511691,north carolina
d11fc06d6486639349c472158605fe022c563c10,-77.91540233,34.51584683,north carolina
f31f97e039f24a90d9d72cadc71211dc44d4f5d9,-78.67750262,35.77821708,north carolina
d860a9a6f243dc7e08abdc73cb8176d3b6e4a6a7,-78.48730256,35.79842709,north carolina
ff7f782158b199af21cbf71124e4980abfa188fe,-79.97780302,35.96645707,north carolina
5582d1e4f54820ee2c2e66cd515ba41a708b5042,-80.97230334,36.32915711,north carolina
3bd0b2152f6246d0dc577ef37040e9063359deb4,-75.46830163,35.59043714,north carolina
3ed50c8c5cf54f45d655ba7d2bd14e4bdb80dd76,-77.58120226,35.262087,north carolina
efa4f2a448563bc15f15d5c1706389162e7e585b,-77.8867023,34.21982676,north carolina
54bd88e95d81a2134e53dceb7ed5945206db6caf,-82.7243038,35.22534681,north carolina
87af2f3ac7640ddb826f1ea7a62916ca0db36162,-77.8796023,34.22723677,north carolina
d219490649b0362ba6b9c6f52205f2078554b049,-79.51340289,36.10195712,north carolina
adeea1ac1a771b46bb4c5321a71adec42284c8a1,-77.0914021,35.12444699,north carolina
bc5331b74a8aa4400855bf50e41711bb3222f90c,-76.97950213,36.28585725,north carolina
47ba34bfb1786bdfe5ee238caf983ec530605eaf,-78.81690259,34.31450676,north carolina
8007f2da4de39a6b7c2dbdd8a0d0e3e3b2a4716e,-78.80550266,35.80428708,north carolina
454bf6d75b7610eed0f7737fc4418e3f57b3d19c,-78.66240262,35.79091708,north carolina
8c8e9fb20b40f44e9d31717fb10113d5c3f77de3,-80.99070328,35.08166685,north carolina
b2bc612ff5018773ef1d694a088d528b13b49574,-79.05000274,35.91377709,north carolina
e57d5dd0d383767c1e23ccac486d88414bdd5a2d,-81.67250354,36.20358706,north carolina
4fb58550d28e6e6126407db57dc20c61379cdc5c,-77.8710023,34.22994677,north carolina
43b487c06a88b3ffca7ecc71861526a6d8739743,-81.2936034,35.70558697,north carolina
971739d7c51e75d8802c8b5ba89d87da1a6fa2be,-80.79780323,35.24001689,north carolina
64829188da1f754a084c552b12f16d55030a314f,-82.55800376,35.47524687,north carolina
d37a8c17fc1036926756d4052d4dd011c1747d45,-79.47220283,35.19116692,north carolina
b47f9d5594986c1be59f5f6c59aff8d5a719fb21,-79.83190299,36.12623711,north carolina
ee52d7da163188f4eb8a9bd8f5422565d2cacfce,-81.17450334,35.25567688,north carolina
5b10561ed86647ae819fa2b2155a294b63a0167a,-80.78193322,35.09902886,north carolina
3a91dadabdb62d964503619bfd970cf23fc70c97,-80.85696324,35.21470188,north carolina
cbe9910490de46eff022e4a850d1220082f902ed,-78.98565268,35.08984292,north carolina
60a2345356ccdcbaee1e8e7d1b2a0259596557b2,-79.82413298,36.02030109,north carolina
ccc4a9437412642dd47b2905f9ed9e8ad801d87c,-80.87632325,35.15256386,north carolina
00f33b12be023b4a16f686cd45768f8cd2b7a57e,-80.92221326,35.15677686,north carolina
a31323496aa53ed265495577a390f44c2dbe7f9e,-80.80057323,35.20343688,north carolina
7390efa841b78310e37d9f1ddd24fbfc40b45dd4,-80.89813326,35.15925887,north carolina
346ff7f26e45fa65e27d255b453d836f5515fae1,-80.85844725,35.28794389,north carolina
160f6f097239d4f290b04b8bf433f216434966e0,-78.90024869,35.82939508,north carolina
1f4249f580abec9cf04dcacb996cbb6c8d755bc8,-80.91866329,35.787093,north carolina
267d69850b5336e7fcd77cb0ca28708d7d5fc305,-78.5935426,35.8569441,north carolina
d51c4920087be93f66f10cc12d8ab970622b4103,-80.53360319,35.98371705,north carolina
ed05ecea3425b5802ebda0f19de30186981ff48b,-82.56064378,35.68882291,north carolina
1d22578d0c92c3afef02747c0dcbd7d071e47f15,-77.83608229,34.25841077,north carolina
6884dce42c6f43a10760eee41fa33cf25354cbaf,-78.74674264,35.66030705,north carolina
9566b08ad4bca78ed2007d7439187c414ccc82dc,-78.67915262,35.79033708,north carolina
bdc6bfc3dedb646f309c73373c81158a50f0eb52,-78.82130659,34.32574676,north carolina
bed1f5603768c1d08d7dee0c0df5ea8721d02e50,-77.88417231,34.27408678,north carolina
11053a3e87c06186953edb50e02b9e1c30d1ff9d,-76.97992213,36.28239724,north carolina
1ab0751e69a4975fb8a52a30fe660699457072b6,-78.77982265,35.72285406,north carolina
690b42f85872a54ac01ddc5cb6836a182ea9bcac,-79.00305273,36.05780313,north carolina
70e2df1eb8b32086ca969b60eb7eea40605e2207,-77.82640229,34.26008878,north carolina
06d4d8c8a2176079ec13d9fb56f9f1b206a7aa89,-77.89081236,35.302383,north carolina
40f0b0681a6f914dbe293ea0486f0a7a39449027,-80.11597707,36.04333708,north carolina
9f21fdad533677c0b2f1082ef58f79a68625f52f,-77.41752226,36.20320421,north carolina
c0827bf8cc432f63c8326ad7a4a12edccef534e6,-77.81281237,35.93123914,north carolina
08b5cb447b45cb6478c0a961d1ac0fd2f9c7cb8c,-75.72300173,36.09838425,north carolina
f0729f1affaf4beefdf0e87a772a5ebf73bb120a,-79.76359897,36.0874251,north carolina
e305b54a4fe7533a3e483945a052ef5fd2fdcd5b,-79.03554274,35.9361371,north carolina
e8124e9b679676b2f332eefa80eb9f6960430d44,-80.85737926,35.44180193,north carolina
d5be87de58f282dfacb03630a851475ac44d988c,-80.47437316,35.67690699,north carolina
957255fbb90c07299336a6c34bda8b29cecfc5ea,-79.17849276,35.476539,north carolina
d2b3986829adc0f0efb602238b2620a861aff949,-78.94401871,36.02581712,north carolina
92c1dc5ee38c767fea537bc56375902e230cad8d,-81.16788334,35.26633688,north carolina
390d44ee0e78846d5c6fbb824a91e407b7cb7157,-80.75649321,35.17628387,north carolina
4a7fa350ff0f9ba13a38732f3ae27d2cc5f62845,-77.78825236,35.92409514,north carolina
de5191c6b60e4bf2ee220f44459fe705f6ad68cd,-79.07786875,35.90909709,north carolina
38947eae6fd753d73ea9218789e9d4562f81cbc6,-80.86938825,35.20560688,north carolina
0445637e309b05b7b37333b5f88c45ba1a7fb9a0,-80.65713819,35.23440089,north carolina
aa53ba0459ddf14cfb9b6c1d095fa9c17d5ad5c4,-80.60149319,35.55818696,north carolina
898ba8499c11561bbd533215993d5d69aea79dc3,-78.9028327,35.98652711,north carolina
8c769fd7b32191b12a23abdab08f43517905e37a,-78.68872262,35.79444108,north carolina
1e2f442c143e0fbe00f9f25c5381bb026e8fcfad,-78.64535761,35.78858508,north carolina
ca9d94c7a23ad1361f1eb679eaef9fbc5d2137d0,-79.46875286,35.72428404,north carolina
d7601e94e7d30a122ae95bee5039cb13d6a81c6c,-78.77482265,35.79210708,north carolina
85a56fb4086de6672feb1d726a6ea0f03f4bf59f,-77.79329236,35.95070715,north carolina
4401c9fa9c48c38888081317945311295de027c4,-82.46265373,35.32292484,north carolina
57b6cae93e6f193f8aa429c194f0b5606636d1fe,-78.65600261,35.78312208,north carolina
3f9e1812b215fbd4b0c92e1e7bfbf8972cef9d45,-77.03505207,34.66480989,north carolina
5c84b5696ea525d7f0d785b3f8303c453eebc8a0,-77.81859233,35.11096096,north carolina
0781d7973e37e912b08b0b105b491cc39b32fe7f,-80.87904325,35.10658186,north carolina
8f71803a4824e7582b43e7c6cda6b0700d003846,-77.57252726,35.263263,north carolina
a4c86f951063c3a2c4566cab2432595692b1dbb6,-80.2063171,36.06555108,north carolina
5fa0f73002acba0275542d9adeb9cf6ed3cfc7b1,-79.18313876,35.52245301,north carolina
33c8bb3f117d75777ac0ea3e8b3229533aeebd20,-79.01597267,34.68739983,north carolina
833b16e1e5e0f139bd27676df3ce0877baed855e,-79.42353286,36.06782711,north carolina
485430000cafb86ce11474f52917df5d30006194,-80.13701307,35.93389106,north carolina
fabedd81a024e54dfa257dd9113d4ac300f1bf7d,-80.86702325,35.22908288,north carolina
fa085b2dbdde9e9e95374a23d75f52d43090eeb6,-79.01064269,35.09155192,north carolina
37433308b7107551e7062511f359c5c92a77ebf8,-82.39185372,35.6043869,north carolina
070c95d05efe11474345e8fd8ddf08d9269213e3,-77.92112231,34.19700676,north carolina
e5315225864d8ef2cb0a538702747050ad5e8840,-80.81972823,35.06204885,north carolina
719bd456850689556fe3c7600395bace0cf77a91,-79.81540298,36.0632371,north carolina
c4097335e298a1f39dc4290f72a3633483ec2b32,-80.27019812,36.06999908,north carolina
9558e429c9a63eda0fb34688dda6c34c2e3850a1,-78.70022263,35.76662707,north carolina
4ec88d6033bbb7105c9b51e479ba2ab50b13a95d,-80.53168317,35.69908699,north carolina
6fa224a5d4c2f80e6141e31c6a7c8d2b0a92de51,-79.2483928,35.81518507,north carolina
34e158baf8cc8e834cdda50c486e9278383b7dc5,-78.48825255,35.55018904,north carolina
f99da2ff85852f6242cc4ecb0f728b1d6cf11af6,-78.99193273,36.10464014,north carolina
6eb2d4145e95a0d39ba35db2474b756b44261e4b,-77.83314737,35.86127013,north carolina
a9a7561c1bc0c6a8bba5edcadeeea40d7cc4cb19,-77.37928217,34.7449219,north carolina
faca8112730384eb177b5eb263feb3f604b2565f,-78.14152246,35.7906951,north carolina
c344ff5a084bdec9a7c882e159a00e179b692663,-78.94012766,35.0169399,north carolina
3fd854ff3d045a66cc34f95c0e840cd2692107ac,-77.63013223,34.40286681,north carolina
06caf0aef392f8e57f85b181050d63f9fb7ee25a,-78.68280262,35.79248708,north carolina
04f402a53055cd99c1767861b4f0ae89d2472af8,-78.69974763,35.78379708,north carolina
e88be1456bf7121735ac92f32ca460a3a39d6de8,-80.75313921,35.16342487,north carolina
da5c5fd4328e2cbe36463fb7279937dbd58d44d0,-77.05094209,35.12193999,north carolina
841c06ee88c5e7a0edf6efbc49c8be1c5e23a645,-79.06613275,35.91104409,north carolina
cfd187dc9564c0c0aab2b4fc91db2346c30bf264,-81.20347935,35.25702988,north carolina
be1d719f06521b861380d75c9049ae1e1ab39466,-80.27209812,36.18091111,north carolina
31072929221565a23f0230d6fc74354060637af6,-79.03918772,35.61555403,north carolina
05ca6f54897a45101bf0d92685b486282a5f3f88,-79.95560302,35.97148107,north carolina
b3d4327b92f0b7800b29d75473aaa1dd1f97c745,-77.04089207,34.6982149,north carolina
5cc4ed30149e558eb2998e6b61ac782eb274798f,-78.72562264,35.85431709,north carolina
dd537e0dec7fb3484b151366d33f9b49cecf2f37,-77.92708232,34.23721677,north carolina
7dbd6b2c035cea7c67bf3c7449ee5059ef415143,-77.42494219,34.7830609,north carolina
d57066b475e34efd4a2ead428f6c4ae69abaab6e,-78.93262271,36.08323713,north carolina
070a53192f6dc750dd01f950b02182ab773182fd,-78.92013265,34.93472189,north carolina
b6c4c411fd9bfd8a43f579474502fb4ff03bb058,-80.67136718,35.06479685,north carolina
71e637ab673c5e77ec594f70bb5c2f6610ec25b4,-79.78492297,36.0592651,north carolina
35524fcd2a0b00b1f0f33607895ae186f908a603,-78.39989249,34.79218687,north carolina
6c6e99419411de0357162003b69135a542b35e13,-81.26084339,35.57030694,north carolina
866e262675432ff2a3ffd9f9e7d978b265a724ff,-76.2532369,36.25113226,north carolina
63e3151df7a799c4eacc68aa0be8767c754b4a9e,-81.2828034,35.75421098,north carolina
ee69f8c3011a5d5e58bdce9e82d906c1f75a9185,-78.63860261,35.77210708,north carolina
5176fed76f368b37b0639f24372c419359295160,-78.66400262,35.78670708,north carolina
036988931f6e0d5e2f72d6bbafac3d91007dff47,-77.8793023,34.25471677,north carolina
8149bb8729cb7cdf360c7881937f04ccaddb65ec,-78.95200266,35.04343691,north carolina
ac61914bbceddb1c345e778fc50143a294180127,-77.90100231,34.24074677,north carolina
df47fb2084d1b8bec8b0b8a68714833ad5f2b921,-79.56920286,35.27206694,north carolina
ef540e332f0af2a2f94be8ffbfb99d7173b1705f,-78.93420266,35.04103691,north carolina
01b75ca2ed1419f6f4dd768011633be847c2a3d7,-78.80120265,35.56824703,north carolina
fcca936f32d555d5da6bebe7b0ef673594b2c497,-78.99000273,36.01007712,north carolina
cae209dabb1cb4be4ae25c857b85be94ad86bfe5,-79.83920299,36.04575709,north carolina
23a709b020255c67eee6eb85d82c03ce4ee2fe8f,-82.54330377,35.56596689,north carolina
